Word,Occurrences,Total Time,Average Time,Max Time,Min Time,Time Variance
split,1,0.42,0.42,0.42,0.42,0.0
spoil,3,1.58,0.5266666666666666,0.65,0.44,0.012033333333333337
spoke,24,8.92,0.37166666666666665,0.61,0.29,0.004944927536231884
spoken,4,1.8900000000000001,0.47250000000000003,0.56,0.4,0.004358333333333336
spokes,1,0.46,0.46,0.46,0.46,0.0
Sponge,10,5.089999999999999,0.509,0.71,0.4,0.011654444444444445
sponsor,2,1.08,0.54,0.55,0.53,0.00020000000000000036
sponsored,1,0.54,0.54,0.54,0.54,0.0
spontaneity,2,1.99,0.995,1.03,0.96,0.0024500000000000043
spontaneous,1,0.96,0.96,0.96,0.96,0.0
spoon,3,1.3,0.43333333333333335,0.51,0.37,0.005033333333333334
spoonful,1,0.57,0.57,0.57,0.57,0.0
spoonfuls,1,0.53,0.53,0.53,0.53,0.0
spoons,6,3.4600000000000004,0.5766666666666667,0.68,0.43,0.013226666666666671
sport,4,1.63,0.4075,0.46,0.36,0.0020916666666666675
sporting,3,1.54,0.5133333333333333,0.55,0.47,0.0016333333333333362
sports,1,0.47,0.47,0.47,0.47,0.0
spot,16,7.83,0.489375,0.62,0.32,0.00928625
sprang,1,0.49,0.49,0.49,0.49,0.0
spread,7,2.84,0.4057142857142857,0.57,0.34,0.006028571428571426
spring,8,3.68,0.46,0.61,0.36,0.006828571428571428
Springett,1,0.61,0.61,0.61,0.61,0.0
Springs,2,1.0899999999999999,0.5449999999999999,0.61,0.48,0.008450000000000001
sprinkled,1,0.52,0.52,0.52,0.52,0.0
sprit,1,0.52,0.52,0.52,0.52,0.0
sprung,1,0.59,0.59,0.59,0.59,0.0
spur,1,0.31,0.31,0.31,0.31,0.0
spurious,2,1.25,0.625,0.75,0.5,0.03125
spy,1,0.49,0.49,0.49,0.49,0.0
squads,1,0.67,0.67,0.67,0.67,0.0
squalid,1,0.56,0.56,0.56,0.56,0.0
squalor,1,0.73,0.73,0.73,0.73,0.0
squandered,1,0.64,0.64,0.64,0.64,0.0
square,15,7.48,0.49866666666666665,0.73,0.33,0.010198095238095237
squarely,2,1.3399999999999999,0.6699999999999999,0.73,0.61,0.0072
squatting,3,1.9100000000000001,0.6366666666666667,0.74,0.54,0.010033333333333328
squeeze,2,1.29,0.645,0.69,0.6,0.004049999999999997
squirrels,1,0.59,0.59,0.59,0.59,0.0
St,16,3.55,0.221875,0.32,0.04,0.010909583333333334
stab,1,0.5,0.5,0.5,0.5,0.0
stabbed,4,2.06,0.515,0.59,0.44,0.0065666666666666625
stability,1,0.73,0.73,0.73,0.73,0.0
stabilize,1,0.84,0.84,0.84,0.84,0.0
stabilizing,1,0.92,0.92,0.92,0.92,0.0
stable,4,2.19,0.5475,0.59,0.49,0.0017583333333333333
stabler,1,0.53,0.53,0.53,0.53,0.0
stables,3,1.9500000000000002,0.65,0.72,0.56,0.006699999999999994
stack,3,1.4100000000000001,0.47000000000000003,0.54,0.39,0.005700000000000001
stacked,2,0.96,0.48,0.52,0.44,0.0032000000000000015
Stadium,2,1.26,0.63,0.67,0.59,0.003200000000000006
staff,24,11.330000000000004,0.47208333333333335,0.59,0.37,0.003199818840579711
staffed,1,0.54,0.54,0.54,0.54,0.0
Stafford,1,0.57,0.57,0.57,0.57,0.0
Staffordshire,2,1.68,0.84,0.94,0.74,0.01999999999999999
stage,8,4.48,0.5599999999999999,0.77,0.4,0.01717142857142857
stages,4,2.51,0.6275,0.72,0.51,0.00995833333333333
staggers,1,0.58,0.58,0.58,0.58,0.0
stagnant,1,0.54,0.54,0.54,0.54,0.0
stain,3,1.29,0.43,0.47,0.4,0.0012999999999999984
stained,3,1.5899999999999999,0.53,0.63,0.46,0.007899999999999999
stair,1,0.42,0.42,0.42,0.42,0.0
staircase,1,0.75,0.75,0.75,0.75,0.0
staircases,1,0.9,0.9,0.9,0.9,0.0
stairs,25,13.330000000000002,0.5332,0.79,0.44,0.006606000000000001
stairway,12,6.79,0.5658333333333333,0.68,0.47,0.005044696969696972
stairwell,3,1.8399999999999999,0.6133333333333333,0.69,0.57,0.0044333333333333325
stake,5,2.64,0.528,0.62,0.41,0.00797
stale,1,0.65,0.65,0.65,0.65,0.0
Stalin,1,0.64,0.64,0.64,0.64,0.0
stalls,1,0.47,0.47,0.47,0.47,0.0
stamp,5,2.47,0.494,0.59,0.35,0.01188
stamped,3,1.54,0.5133333333333333,0.62,0.44,0.008933333333333333
stamps,2,1.1400000000000001,0.5700000000000001,0.59,0.55,0.000799999999999997
stand,20,9.320000000000002,0.46599999999999997,0.72,0.37,0.007404210526315788
standard,16,8.599999999999998,0.5375,0.66,0.46,0.0031933333333333327
standards,9,6.010000000000001,0.6677777777777778,0.74,0.6,0.003569444444444444
standeth,1,0.58,0.58,0.58,0.58,0.0
standing,37,20.45,0.5527027027027027,0.77,0.4,0.00517027027027027
standpoint,2,1.5499999999999998,0.7749999999999999,0.83,0.72,0.006049999999999999
stands,5,2.63,0.526,0.69,0.46,0.008879999999999996
Stanfield,1,0.71,0.71,0.71,0.71,0.0
staples,1,0.54,0.54,0.54,0.54,0.0
Star,1,0.4,0.4,0.4,0.4,0.0
starch,23,12.580000000000002,0.5469565217391305,0.71,0.42,0.007594861660079052
Starchy,2,1.32,0.66,0.79,0.53,0.033800000000000004
stare,3,1.4,0.4666666666666667,0.56,0.41,0.00663333333333334
stared,1,0.46,0.46,0.46,0.46,0.0
stars,3,1.56,0.52,0.61,0.46,0.0062999999999999974
start,7,3.21,0.4585714285714286,0.71,0.27,0.023114285714285712
started,27,12.47,0.46185185185185185,0.55,0.41,0.0012079772079772086
starting,4,2.23,0.5575,0.67,0.51,0.005825000000000002
startled,2,1.1,0.55,0.56,0.54,0.00020000000000000036
starvation,2,1.62,0.81,0.91,0.71,0.020000000000000014
starve,2,1.1,0.55,0.67,0.43,0.02880000000000001
starved,2,1.33,0.665,0.73,0.6,0.008450000000000001
starving,2,1.3599999999999999,0.6799999999999999,0.77,0.59,0.01620000000000001
state,73,30.789999999999996,0.42178082191780825,0.59,0.26,0.008473173515981735
State's,1,0.38,0.38,0.38,0.38,0.0
stated,82,42.75,0.5213414634146342,0.71,0.27,0.005456202950918397
statement,35,20.429999999999996,0.5837142857142857,0.75,0.46,0.0064357983193277304
statements,20,12.38,0.619,0.69,0.53,0.0028305263157894734
States,92,48.14,0.5232608695652174,0.78,0.37,0.006365074056378404
statesmen,1,0.61,0.61,0.61,0.61,0.0
stating,11,5.549999999999999,0.5045454545454545,0.61,0.35,0.0044272727272727285
station,37,19.53,0.5278378378378379,0.7,0.38,0.005545195195195194
stationary,1,0.75,0.75,0.75,0.75,0.0
stationed,11,5.760000000000001,0.5236363636363637,0.67,0.45,0.003485454545454547
stationers,2,0.66,0.33,0.65,0.01,0.2048
stationing,1,0.53,0.53,0.53,0.53,0.0
statistics,2,1.6600000000000001,0.8300000000000001,0.85,0.81,0.000799999999999997
stature,4,2.67,0.6675,0.74,0.56,0.006624999999999995
status,13,7.1499999999999995,0.5499999999999999,0.64,0.47,0.00375
Statute,6,4.409999999999999,0.735,0.82,0.6,0.008310000000000001
statutes,1,0.81,0.81,0.81,0.81,0.0
statutory,2,1.63,0.815,0.84,0.79,0.0012499999999999968
Staunton,1,0.73,0.73,0.73,0.73,0.0
Stauntons,2,1.49,0.745,0.75,0.74,5.000000000000009e-05
stave,1,0.4,0.4,0.4,0.4,0.0
staved,1,0.47,0.47,0.47,0.47,0.0
staves,1,0.68,0.68,0.68,0.68,0.0
stay,11,3.87,0.3518181818181818,0.48,0.28,0.003096363636363635
stayed,12,5.1499999999999995,0.4291666666666667,0.62,0.33,0.012008333333333333
staying,4,2.0,0.5,0.64,0.44,0.0088
steadfastly,2,1.21,0.605,0.9,0.31,0.17405
steadily,5,2.84,0.5680000000000001,0.73,0.46,0.010069999999999996
steady,6,2.8800000000000003,0.48,0.58,0.39,0.0047199999999999985
steal,3,1.4300000000000002,0.4766666666666666,0.57,0.39,0.008133333333333327
stealer,5,2.6799999999999997,0.536,0.64,0.42,0.007630000000000001
stealing,10,5.369999999999999,0.537,0.69,0.48,0.005778888888888889
steam,3,1.08,0.36,0.39,0.33,0.0009
steamer,4,2.24,0.56,0.65,0.5,0.004200000000000001
steel,1,0.43,0.43,0.43,0.43,0.0
Steele,1,0.45,0.45,0.45,0.45,0.0
steeped,1,0.47,0.47,0.47,0.47,0.0
steer,1,0.35,0.35,0.35,0.35,0.0
stem,5,2.45,0.49,0.55,0.42,0.003650000000000003
stemmed,1,0.49,0.49,0.49,0.49,0.0
Stemmons,15,7.790000000000001,0.5193333333333333,0.64,0.46,0.002535238095238096
stems,1,0.57,0.57,0.57,0.57,0.0
stench,3,1.5099999999999998,0.5033333333333333,0.69,0.38,0.027033333333333322
stenographic,1,0.93,0.93,0.93,0.93,0.0
step,23,9.81,0.4265217391304348,0.6,0.32,0.005641897233201581
stepfather,1,0.82,0.82,0.82,0.82,0.0
Stephen,1,0.55,0.55,0.55,0.55,0.0
Stepney,1,0.56,0.56,0.56,0.56,0.0
stepped,10,3.9400000000000004,0.394,0.46,0.33,0.0020711111111111117
stepping,2,0.9299999999999999,0.46499999999999997,0.52,0.41,0.006050000000000005
steps,27,11.810000000000002,0.4374074074074074,0.56,0.36,0.0038276353276353293
sternly,2,1.1,0.55,0.65,0.45,0.020000000000000004
Stevenson,7,4.580000000000001,0.6542857142857144,0.78,0.37,0.021595238095238098
steward,11,6.24,0.5672727272727273,0.74,0.46,0.00960181818181818
stick,5,2.3000000000000003,0.45999999999999996,0.58,0.33,0.008949999999999998
sticking,2,0.84,0.42,0.43,0.41,0.00020000000000000036
sticky,1,0.37,0.37,0.37,0.37,0.0
stiff,4,1.7799999999999998,0.445,0.6,0.31,0.015499999999999996
stiffly,1,0.59,0.59,0.59,0.59,0.0
stigmatized,3,2.71,0.9033333333333333,0.96,0.87,0.002433333333333331
still,215,74.46999999999998,0.34637209302325583,0.64,0.23,0.00404378613344925
stilled,1,0.58,0.58,0.58,0.58,0.0
stillness,2,1.33,0.665,0.71,0.62,0.004049999999999997
stimulants,3,1.73,0.5766666666666667,0.66,0.53,0.005233333333333334
stimulated,2,1.58,0.79,0.81,0.77,0.0008000000000000014
stimulating,1,0.83,0.83,0.83,0.83,0.0
stimuli,2,1.4100000000000001,0.7050000000000001,0.81,0.6,0.022050000000000018
stimulus,1,0.6,0.6,0.6,0.6,0.0
stinking,1,0.65,0.65,0.65,0.65,0.0
stint,2,0.96,0.48,0.6,0.36,0.0288
stir,4,1.62,0.405,0.61,0.32,0.018966666666666663
stirred,3,1.31,0.43666666666666665,0.57,0.36,0.013433333333333328
stock,37,17.95,0.4851351351351351,0.64,0.33,0.008736786786786787
Stockdale,1,0.84,0.84,0.84,0.84,0.0
stocking,1,0.6,0.6,0.6,0.6,0.0
stockings,4,2.75,0.6875,0.81,0.55,0.016158333333333337
stocks,4,2.52,0.63,0.7,0.56,0.0035333333333333293
stocky,1,0.67,0.67,0.67,0.67,0.0
stole,5,1.98,0.396,0.49,0.32,0.005629999999999999
stolen,28,14.270000000000003,0.5096428571428572,0.59,0.42,0.002070238095238095
stolid,1,0.48,0.48,0.48,0.48,0.0
stomach,5,2.46,0.492,0.61,0.35,0.01222
stomata,4,2.0,0.5,0.63,0.39,0.015133333333333329
Stombaugh,10,5.83,0.583,0.85,0.41,0.021156666666666667
Stombaugh's,2,1.2200000000000002,0.6100000000000001,0.68,0.54,0.009800000000000001
stone,12,5.889999999999999,0.49083333333333334,0.68,0.31,0.0129719696969697
stones,9,5.09,0.5655555555555556,0.69,0.42,0.009252777777777776
stood,36,12.669999999999998,0.35194444444444445,0.52,0.25,0.0033989682539682545
stool,1,0.66,0.66,0.66,0.66,0.0
stooped,2,1.03,0.515,0.59,0.44,0.011249999999999994
stop,21,8.38,0.39904761904761904,0.66,0.3,0.00790904761904762
stoppage,1,0.54,0.54,0.54,0.54,0.0
stopped,20,9.18,0.459,0.59,0.37,0.004525263157894735
stopping,2,1.02,0.51,0.51,0.51,0.0
stops,7,3.93,0.5614285714285714,0.63,0.43,0.00408095238095238
stopwatch,3,2.16,0.72,0.81,0.6,0.011700000000000007
storage,2,1.4,0.7,0.85,0.55,0.04499999999999998
store,5,2.09,0.41800000000000004,0.52,0.38,0.00332
stored,6,2.74,0.45666666666666667,0.58,0.39,0.005866666666666665
stores,2,1.3,0.65,0.65,0.65,0.0
stories,5,2.9200000000000004,0.584,0.64,0.5,0.00468
storm,5,2.27,0.454,0.57,0.34,0.009129999999999996
stormed,1,0.54,0.54,0.54,0.54,0.0
stormy,2,1.25,0.625,0.73,0.52,0.022049999999999993
Stortford,2,1.6400000000000001,0.8200000000000001,0.86,0.78,0.0031999999999999967
story,33,15.749999999999996,0.4772727272727273,0.62,0.35,0.005245454545454545
stout,4,2.12,0.53,0.62,0.47,0.004466666666666668
stoutly,2,1.2,0.6,0.61,0.59,0.00020000000000000036
Stovall,1,0.72,0.72,0.72,0.72,0.0
stowed,1,0.4,0.4,0.4,0.4,0.0
Strabo,1,0.69,0.69,0.69,0.69,0.0
Strahan,3,2.21,0.7366666666666667,0.78,0.69,0.002033333333333337
straight,8,3.4099999999999997,0.42625,0.48,0.36,0.0019696428571428573
straightforward,1,0.77,0.77,0.77,0.77,0.0
strain,2,1.1800000000000002,0.5900000000000001,0.63,0.55,0.0031999999999999967
strained,5,2.92,0.584,0.63,0.55,0.001179999999999999
straits,1,0.51,0.51,0.51,0.51,0.0
Strand,3,1.8699999999999999,0.6233333333333333,0.69,0.53,0.006933333333333328
strange,26,14.89,0.5726923076923077,0.92,0.45,0.009468461538461538
strangely,3,2.22,0.74,0.81,0.6,0.01470000000000001
stranger,3,1.98,0.66,0.74,0.6,0.005200000000000001
stranger's,2,1.3599999999999999,0.6799999999999999,0.69,0.67,0.00019999999999999814
strangers,7,5.09,0.7271428571428571,0.85,0.59,0.00959047619047619
strangle,1,0.51,0.51,0.51,0.51,0.0
strangled,3,1.8399999999999999,0.6133333333333333,0.69,0.55,0.005033333333333327
strangling,1,0.65,0.65,0.65,0.65,0.0
strangulation,4,3.3,0.825,0.94,0.68,0.011633333333333324
strap,2,1.1600000000000001,0.5800000000000001,0.67,0.49,0.01620000000000001
straps,2,1.3399999999999999,0.6699999999999999,0.69,0.65,0.000799999999999997
Strasburg,2,1.68,0.84,0.85,0.83,0.00020000000000000036
stratagem,3,2.09,0.6966666666666667,0.86,0.45,0.04723333333333333
stratagems,1,1.01,1.01,1.01,1.01,0.0
strategy,2,1.52,0.76,0.84,0.68,0.012799999999999987
straw,4,1.7400000000000002,0.435,0.48,0.39,0.0021666666666666644
streak,2,0.81,0.405,0.41,0.4,4.9999999999999535e-05
streaks,2,1.05,0.525,0.6,0.45,0.011249999999999994
stream,11,5.5200000000000005,0.5018181818181818,0.66,0.37,0.008816363636363638
Street,146,67.05000000000001,0.45924657534246577,0.66,0.22,0.007175290505432216
streets,22,11.58,0.5263636363636364,0.71,0.38,0.007643290043290042
strength,8,3.38,0.4225,0.5,0.37,0.0016785714285714286
strengthen,2,1.1,0.55,0.55,0.55,0.0
strengthened,4,2.68,0.67,0.77,0.62,0.004733333333333334
strengthening,2,1.47,0.735,0.75,0.72,0.0004500000000000008
strenuously,1,0.91,0.91,0.91,0.91,0.0
stressed,3,1.51,0.5033333333333334,0.56,0.46,0.0026333333333333356
stressing,1,0.59,0.59,0.59,0.59,0.0
stretch,2,0.9099999999999999,0.45499999999999996,0.49,0.42,0.0024500000000000004
stretched,1,0.49,0.49,0.49,0.49,0.0
stretcher,4,2.27,0.5675,0.62,0.48,0.0038250000000000003
stretchers,2,1.3599999999999999,0.6799999999999999,0.75,0.61,0.009800000000000001
stretches,2,1.05,0.525,0.53,0.52,5.000000000000009e-05
stretching,2,1.04,0.52,0.54,0.5,0.0008000000000000014
strewn,1,0.48,0.48,0.48,0.48,0.0
stricken,1,0.43,0.43,0.43,0.43,0.0
strict,9,3.8799999999999994,0.4311111111111111,0.53,0.35,0.0038111111111111123
strictly,9,5.05,0.5611111111111111,0.66,0.5,0.0022361111111111106
strictures,2,1.29,0.645,0.66,0.63,0.0004500000000000008
strides,1,0.6,0.6,0.6,0.6,0.0
strike,7,3.0,0.42857142857142855,0.46,0.4,0.0004809523809523813
strikes,1,0.58,0.58,0.58,0.58,0.0
striking,14,8.120000000000001,0.58,0.67,0.48,0.0032000000000000006
string,2,1.06,0.53,0.57,0.49,0.0031999999999999967
stringent,3,1.73,0.5766666666666667,0.6,0.54,0.0010333333333333312
strings,2,1.37,0.685,0.71,0.66,0.0012499999999999968
strip,2,0.72,0.36,0.39,0.33,0.0018
striped,1,0.45,0.45,0.45,0.45,0.0
stripped,4,1.8699999999999999,0.4675,0.56,0.4,0.005291666666666669
strips,1,0.46,0.46,0.46,0.46,0.0
striving,1,0.6,0.6,0.6,0.6,0.0
stroke,5,2.3400000000000003,0.468,0.66,0.37,0.013970000000000003
strong,40,18.47,0.46175,0.66,0.32,0.004917371794871795
stronger,6,3.25,0.5416666666666666,0.66,0.48,0.005096666666666669
strongest,5,3.1,0.62,0.85,0.48,0.01895
strongly,29,17.259999999999994,0.5951724137931035,0.73,0.5,0.002954433497536945
strove,2,0.9299999999999999,0.46499999999999997,0.47,0.46,4.9999999999999535e-05
struck,29,11.799999999999999,0.4068965517241379,0.62,0.31,0.007465024630541871
structural,4,2.5,0.625,0.7,0.57,0.0029666666666666665
structure,21,11.249999999999996,0.5357142857142857,0.67,0.29,0.007105714285714286
structures,11,6.910000000000001,0.6281818181818182,0.8,0.53,0.006776363636363637
struggle,12,5.95,0.49583333333333335,0.61,0.41,0.0038628787878787867
struggled,3,1.6099999999999999,0.5366666666666666,0.58,0.46,0.004433333333333328
struggles,1,0.55,0.55,0.55,0.55,0.0
struggling,3,1.59,0.53,0.55,0.5,0.0007000000000000013
Strutton,2,0.49,0.245,0.48,0.01,0.11044999999999999
strychnia,8,5.08,0.635,0.79,0.38,0.02202857142857143
Stuckey,8,3.79,0.47375,0.61,0.38,0.006769642857142858
Stuckey's,1,0.54,0.54,0.54,0.54,0.0
studded,1,0.56,0.56,0.56,0.56,0.0
students,3,1.6800000000000002,0.5599999999999999,0.6,0.48,0.0048
studied,7,3.21,0.4585714285714286,0.49,0.42,0.0007809523809523808
studies,5,2.7800000000000002,0.5559999999999999,0.63,0.48,0.00468
study,16,6.680000000000001,0.4175,0.55,0.3,0.005420000000000001
Studying,1,0.51,0.51,0.51,0.51,0.0
stuff,5,2.28,0.456,0.58,0.36,0.009029999999999998
stuffing,1,0.49,0.49,0.49,0.49,0.0
stuffs,2,0.83,0.415,0.47,0.36,0.006049999999999999
stumbled,1,0.59,0.59,0.59,0.59,0.0
stumbles,1,0.74,0.74,0.74,0.74,0.0
stupidity,2,1.48,0.74,0.74,0.74,0.0
stupidly,1,0.62,0.62,0.62,0.62,0.0
Sturges,1,0.22,0.22,0.22,0.22,0.0
style,4,2.14,0.535,0.7,0.44,0.01396666666666666
styled,7,4.05,0.5785714285714286,0.78,0.46,0.011780952380952383
styles,1,0.55,0.55,0.55,0.55,0.0
sub,2,0.64,0.32,0.34,0.3,0.0008000000000000014
subdivided,1,0.79,0.79,0.79,0.79,0.0
subdue,2,1.05,0.525,0.55,0.5,0.0012500000000000022
subdued,4,2.38,0.595,0.72,0.49,0.013766666666666667
Subiaco,4,2.76,0.69,0.83,0.63,0.008799999999999995
subject,42,22.700000000000003,0.5404761904761904,0.75,0.41,0.005521718931475029
subjected,9,5.75,0.6388888888888888,0.71,0.56,0.003111111111111111
subjecting,1,0.65,0.65,0.65,0.65,0.0
subjects,5,3.4400000000000004,0.6880000000000001,0.78,0.55,0.01137
submission,1,0.44,0.44,0.44,0.44,0.0
submissive,1,0.7,0.7,0.7,0.7,0.0
submit,2,0.97,0.485,0.54,0.43,0.006050000000000005
submitted,9,4.960000000000001,0.5511111111111111,0.67,0.49,0.003961111111111112
submitting,1,0.52,0.52,0.52,0.52,0.0
subordinate,3,2.05,0.6833333333333333,0.74,0.62,0.0036333333333333326
subordinates,3,2.33,0.7766666666666667,0.92,0.67,0.016633333333333337
subpoenaed,1,0.7,0.7,0.7,0.7,0.0
subscribe,2,1.42,0.71,0.73,0.69,0.0008000000000000014
subscribed,3,2.43,0.81,0.84,0.79,0.0006999999999999979
subscriber,1,0.77,0.77,0.77,0.77,0.0
subscription,4,2.86,0.7150000000000001,0.78,0.67,0.0025666666666666654
subscriptions,2,1.71,0.855,0.88,0.83,0.0012500000000000022
subsequent,16,10.26,0.64125,0.78,0.57,0.0028650000000000012
subsequently,26,20.21,0.7773076923076924,0.87,0.72,0.0016364615384615393
subsided,1,0.88,0.88,0.88,0.88,0.0
subsidiary,1,0.84,0.84,0.84,0.84,0.0
subsidy,1,0.81,0.81,0.81,0.81,0.0
subsisted,1,0.61,0.61,0.61,0.61,0.0
subsistence,1,1.05,1.05,1.05,1.05,0.0
substance,14,8.67,0.6192857142857143,0.74,0.53,0.003791758241758242
substances,14,11.56,0.8257142857142857,0.95,0.75,0.003103296703296702
substantial,15,11.129999999999999,0.742,0.86,0.56,0.004888571428571429
substantially,4,3.42,0.855,1.01,0.74,0.0175
substantiated,4,4.24,1.06,1.12,1.03,0.0016666666666666696
substantive,1,0.85,0.85,0.85,0.85,0.0
substitute,6,4.200000000000001,0.7,0.8,0.62,0.004120000000000001
substituted,2,1.74,0.87,0.91,0.83,0.003200000000000006
subterfuge,1,1.0,1.0,1.0,1.0,0.0
suburban,2,1.03,0.515,0.52,0.51,5.000000000000009e-05
suburbs,1,0.61,0.61,0.61,0.61,0.0
subversive,2,1.42,0.71,0.71,0.71,0.0
Subversives,1,0.93,0.93,0.93,0.93,0.0
succeed,3,1.8900000000000001,0.63,0.71,0.54,0.007299999999999994
succeeded,17,11.069999999999999,0.6511764705882352,0.81,0.57,0.0041610294117647075
succeeding,2,1.29,0.645,0.73,0.56,0.014449999999999987
success,14,8.65,0.6178571428571429,0.76,0.5,0.009171978021978021
successes,1,0.64,0.64,0.64,0.64,0.0
successful,9,6.33,0.7033333333333334,0.83,0.57,0.004875
successfully,2,1.68,0.84,0.94,0.74,0.01999999999999999
succession,8,4.89,0.61125,0.72,0.53,0.003926785714285713
successive,7,4.36,0.6228571428571429,0.67,0.58,0.0007904761904761919
successively,3,2.45,0.8166666666666667,0.88,0.76,0.0036333333333333326
successor,4,2.45,0.6125,0.77,0.52,0.012091666666666665
successors,2,1.62,0.81,0.89,0.73,0.012800000000000006
succumbed,4,2.38,0.595,0.64,0.53,0.002299999999999999
such,229,66.47999999999999,0.2903056768558952,0.56,0.21,0.003370520186930208
sucked,1,0.48,0.48,0.48,0.48,0.0
sucking,1,0.48,0.48,0.48,0.48,0.0
sudden,8,3.4,0.425,0.49,0.38,0.0018571428571428565
suddenly,15,8.729999999999999,0.582,0.76,0.49,0.005902857142857141
sue,1,0.44,0.44,0.44,0.44,0.0
sued,1,0.4,0.4,0.4,0.4,0.0
suffer,10,4.32,0.432,0.56,0.35,0.007862222222222227
sufferance,1,0.57,0.57,0.57,0.57,0.0
suffered,30,13.68,0.456,0.6,0.38,0.0029627586206896553
sufferer,3,1.6,0.5333333333333333,0.66,0.34,0.028933333333333332
suffering,3,1.65,0.55,0.62,0.5,0.003899999999999999
sufferings,5,3.2,0.64,0.81,0.54,0.010850000000000004
suffers,1,0.5,0.5,0.5,0.5,0.0
suffice,2,1.04,0.52,0.52,0.52,0.0
sufficed,1,0.7,0.7,0.7,0.7,0.0
sufficiency,1,0.55,0.55,0.55,0.55,0.0
sufficient,42,23.650000000000002,0.5630952380952381,0.75,0.45,0.004914576074332172
sufficiently,10,7.3500000000000005,0.735,0.85,0.66,0.004094444444444444
suffocated,1,0.77,0.77,0.77,0.77,0.0
suffocation,4,2.85,0.7125,0.82,0.56,0.013958333333333324
Suffolk,2,1.3,0.65,0.67,0.63,0.0008000000000000014
sugar,16,7.39,0.461875,0.61,0.27,0.014136249999999998
suggest,12,6.71,0.5591666666666667,0.7,0.44,0.006953787878787876
suggested,26,18.099999999999998,0.6961538461538461,0.85,0.57,0.007912615384615386
suggesting,3,1.83,0.61,0.63,0.59,0.0004000000000000007
suggestion,12,8.43,0.7025,0.82,0.61,0.004220454545454545
suggestions,5,3.83,0.766,0.84,0.68,0.0035799999999999977
suggestive,3,2.0500000000000003,0.6833333333333333,0.77,0.62,0.006033333333333334
suggests,6,4.32,0.72,0.84,0.58,0.009240000000000002
suicide,17,11.59,0.6817647058823529,0.88,0.57,0.00891544117647059
Suicides,2,1.4100000000000001,0.7050000000000001,0.75,0.66,0.004049999999999997
suing,1,0.5,0.5,0.5,0.5,0.0
suit,8,3.26,0.40750000000000003,0.59,0.27,0.011621428571428569
suitability,1,0.29,0.29,0.29,0.29,0.0
suitable,14,7.779999999999999,0.5557142857142857,0.7,0.47,0.0036879120879120867
suited,5,2.3,0.46,0.54,0.35,0.006250000000000004
suitor,1,0.52,0.52,0.52,0.52,0.0
sulfur,1,0.58,0.58,0.58,0.58,0.0
Sullivan,2,1.0699999999999998,0.5349999999999999,0.6,0.47,0.008450000000000001
Sullivan's,2,0.63,0.315,0.53,0.1,0.09245
sulphur,1,0.6,0.6,0.6,0.6,0.0
sulphuric,1,0.62,0.62,0.62,0.62,0.0
sum,27,9.27,0.3433333333333333,0.54,0.22,0.0078000000000000005
summaries,1,0.54,0.54,0.54,0.54,0.0
summarily,1,0.83,0.83,0.83,0.83,0.0
summarize,1,0.63,0.63,0.63,0.63,0.0
summarized,2,1.51,0.755,0.81,0.7,0.006050000000000011
summarizing,1,0.76,0.76,0.76,0.76,0.0
summary,4,2.15,0.5375,0.65,0.46,0.007025000000000001
summed,2,0.6499999999999999,0.32499999999999996,0.36,0.29,0.0024500000000000004
summer,6,2.25,0.375,0.49,0.3,0.00483
summing,2,0.82,0.41,0.41,0.41,0.0
summit,5,2.23,0.446,0.46,0.43,0.0002300000000000004
summoned,10,4.449999999999999,0.445,0.56,0.36,0.0050277777777777794
summoning,1,0.47,0.47,0.47,0.47,0.0
sumpter,1,0.46,0.46,0.46,0.46,0.0
sums,21,9.82,0.4676190476190476,0.63,0.31,0.006639047619047618
sun,6,2.51,0.41833333333333333,0.54,0.3,0.009456666666666667
Sunday,19,9.600000000000001,0.5052631578947369,0.76,0.37,0.011204093567251463
Sundays,1,0.65,0.65,0.65,0.65,0.0
Sundew,1,0.7,0.7,0.7,0.7,0.0
sundry,1,0.59,0.59,0.59,0.59,0.0
sung,4,1.21,0.3025,0.33,0.27,0.0006249999999999999
sunk,2,0.9199999999999999,0.45999999999999996,0.51,0.41,0.005000000000000004
sunlight,8,4.47,0.55875,0.62,0.49,0.002126785714285713
sunshine,3,2.02,0.6733333333333333,0.76,0.61,0.006033333333333334
super,1,0.51,0.51,0.51,0.51,0.0
superficial,5,4.08,0.8160000000000001,0.91,0.75,0.006080000000000001
superficially,1,1.07,1.07,1.07,1.07,0.0
superfluous,3,2.5,0.8333333333333334,0.91,0.75,0.006433333333333335
